text,entity,label
山东省德州市德城区青年路区保险公司宿舍,山东省 德州市 德城区 青年路 区保险公司宿舍,PROVINCE CITY AREA ROAD SUSHE
福建省泉州市南安市官桥镇山林村新塘,福建省 泉州市 南安市 官桥镇 山林村,PROVINCE CITY AREA TOWN VILLAGE
江苏省苏州市平江区斜塘镇现代大道,江苏省 苏州市 平江区 斜塘镇 现代大道,PROVINCE CITY AREA TOWN DADAO
湖北省武汉市江岸区沈阳路,湖北省 武汉市 江岸区 沈阳路,PROVINCE CITY AREA ROAD
湖南省常德市桃源县三阳港镇禾生峪村,湖南省 常德市 桃源县 三阳港镇 禾生峪村,PROVINCE CITY AREA TOWN VILLAGE
江西省赣州市兴国县潋江镇南外村,江西省 赣州市 兴国县 潋江镇 南外村,PROVINCE CITY AREA TOWN VILLAGE
广东省云浮市云安县石城镇红山村委坳背,广东省 云浮市 云安县 石城镇 红山村,PROVINCE CITY AREA TOWN VILLAGE
重庆市万州区普子乡龙石村,重庆市 万州区 普子乡 龙石村,PROVINCE AREA TOWN VILLAGE
江西省赣州市大余县南安镇余东街万圣巷,江西省 赣州市 大余县 南安镇 余东街 万圣巷,PROVINCE CITY AREA TOWN STREET XIANG
湖北省鄂州市鄂城区杜沟村,湖北省 鄂州市 鄂城区 杜沟村,PROVINCE CITY AREA VILLAGE
山东省临沂市平邑县丰阳乡义顺庄,山东省 临沂市 平邑县 丰阳乡,PROVINCE CITY AREA TOWN
山西省晋城市陵川县楼院巷,山西省 晋城市 陵川县 楼院巷,PROVINCE CITY AREA XIANG
安徽省巢湖市无为县泥汊镇永兴村,安徽省 巢湖市 无为县 泥汊镇 永兴村,PROVINCE CITY AREA TOWN VILLAGE
四川省眉山市青神县瑞丰镇河街,四川省 眉山市 青神县 瑞丰镇 河街,PROVINCE CITY AREA TOWN STREET
广东省深圳市宝安区沙井街道办共和明德学校,广东省 深圳市 宝安区 沙井街道,PROVINCE CITY AREA STREET
湖北省十堰市郧县安阳镇林湖村,湖北省 十堰市 郧县 安阳镇 林湖村,PROVINCE CITY AREA TOWN VILLAGE
陕西省宝鸡市太白县靖口镇石沟村,陕西省 宝鸡市 太白县 靖口镇 石沟村,PROVINCE CITY AREA TOWN VILLAGE
广东省清远市佛冈县龙南镇龙塘村委会,广东省 清远市 佛冈县 龙南镇 龙塘村,PROVINCE CITY AREA TOWN VILLAGE
广东省深圳市龙岗区布吉街道办上李朗工业区,广东省 深圳市 龙岗区 布吉街道,PROVINCE CITY AREA STREET
上海市宝山区桃园新村,上海市 宝山区 桃园新村,PROVINCE AREA VILLAGE
湖南省岳阳市汨罗市古培镇雨坛村,湖南省 岳阳市 汨罗市 古培镇 雨坛村,PROVINCE CITY AREA TOWN VILLAGE
山东省烟台市蓬莱市黄海小区西区,山东省 烟台市 蓬莱市 黄海小区,PROVINCE CITY AREA XIAOQU
安徽省亳州市涡阳县张老家乡张大楼行政村,安徽省 亳州市 涡阳县 张老家乡 张大楼行政村,PROVINCE CITY AREA TOWN VILLAGE
贵州省黔西南布依族苗族自治州贞丰县罗丈村,贵州省 黔西南布依族苗族自治州贞丰县 罗丈村,PROVINCE AREA VILLAGE
河北省保定市曲阳县孝木乡北青阳贯村,河北省 保定市 曲阳县 孝木乡 北青阳贯村,PROVINCE CITY AREA TOWN VILLAGE
山西省运城市夏县泗交镇西沟村,山西省 运城市 夏县 泗交镇 西沟村,PROVINCE CITY AREA TOWN VILLAGE
山东省潍坊市昌邑市南逄乡南逄村,山东省 潍坊市 昌邑市 南逄乡 南逄村,PROVINCE CITY AREA TOWN VILLAGE
山西省忻州市原平市解村乡于家沟村,山西省 忻州市 原平市 解村乡 于家沟村,PROVINCE CITY AREA TOWN VILLAGE
湖北省武汉市武昌区健康路,湖北省 武汉市 武昌区 健康路,PROVINCE CITY AREA ROAD
浙江省杭州市江干区华家池省农业厅第三住宅区,浙江省 杭州市 江干区,PROVINCE CITY AREA
四川省绵阳市安县黄土街梓梁街,四川省 绵阳市 安县 黄土街梓梁街,PROVINCE CITY AREA STREET
山东省济南市槐荫区东红庙,山东省 济南市 槐荫区,PROVINCE CITY AREA
河南省安阳市安阳县都里乡东岭西村,河南省 安阳市 安阳县 都里乡 东岭西村,PROVINCE CITY AREA TOWN VILLAGE
湖北省荆州市洪湖市乌林镇石码头铁桥村,湖北省 荆州市 洪湖市 乌林镇 石码头铁桥村,PROVINCE CITY AREA TOWN VILLAGE
湖南省长沙市长沙县黄花镇黄垅村,湖南省 长沙市 长沙县 黄花镇 黄垅村,PROVINCE CITY AREA TOWN VILLAGE
北京市房山区良乡北秀街,北京市 房山区 良乡 北秀街,PROVINCE AREA TOWN STREET
湖南省岳阳市华容县北景港镇协和村,湖南省 岳阳市 华容县 北景港镇 协和村,PROVINCE CITY AREA TOWN VILLAGE
浙江省丽水市景宁畲族自治县英川镇鲍岱,浙江省 丽水市 景宁畲族自治县 英川镇,PROVINCE CITY AREA TOWN
山东省泰安市肥城市石横镇正明小村,山东省 泰安市 肥城市 石横镇 正明小村,PROVINCE CITY AREA TOWN VILLAGE
山东省临沂市莒南县团林镇桃花四村,山东省 临沂市 莒南县 团林镇 桃花四村,PROVINCE CITY AREA TOWN VILLAGE
江苏省连云港市赣榆县沙河镇山岭房村,江苏省 连云港市 赣榆县 沙河镇 山岭房村,PROVINCE CITY AREA TOWN VILLAGE
四川省巴中市巴州区三星乡双柏村,四川省 巴中市 巴州区 三星乡 双柏村,PROVINCE CITY AREA TOWN VILLAGE
江西省宜春市袁州区信箱17,江西省 宜春市 袁州区,PROVINCE CITY AREA
安徽省滁州市明光市桥头镇大庄行政村,安徽省 滁州市 明光市 桥头镇 大庄行政村,PROVINCE CITY AREA TOWN VILLAGE
江苏省徐州市贾汪区胜利巷,江苏省 徐州市 贾汪区 胜利巷,PROVINCE CITY AREA XIANG
黑龙江省鹤岗市向阳区50委,黑龙江省 鹤岗市 向阳区 50,PROVINCE CITY AREA NUM
陕西省商洛市镇安县米粮镇东山村,陕西省 商洛市 镇安县 米粮镇 东山村,PROVINCE CITY AREA TOWN VILLAGE
山西省吕梁市岚县梁家庄乡芦苇塔村委,山西省 吕梁市 岚县 梁家庄乡 芦苇塔村,PROVINCE CITY AREA TOWN VILLAGE
广东省茂名市信宜市怀乡镇怀乡管区粉辟村,广东省 茂名市 信宜市 怀乡镇怀乡 管区粉辟村,PROVINCE CITY AREA TOWN VILLAGE
陕西省榆林市米脂县银州镇园则沟村,陕西省 榆林市 米脂县 银州镇 园则沟村,PROVINCE CITY AREA TOWN VILLAGE
山东省青岛市崂山区李沧工业园,山东省 青岛市 崂山区 李沧工业园,PROVINCE CITY AREA GARDEN
江苏省无锡市惠山区洛社镇小木桥,江苏省 无锡市 惠山区 洛社镇,PROVINCE CITY AREA TOWN
海南省文昌市东路镇明白村,海南省 文昌市 东路镇 明白村,PROVINCE CITY TOWN VILLAGE
四川省成都市蒲江县鹤山镇社区河滨南路,四川省 成都市 蒲江县 鹤山镇 社区河滨南路,PROVINCE CITY AREA TOWN ROAD
广东省惠州市龙门县县府监察局,广东省 惠州市 龙门县 县府监察局,PROVINCE CITY AREA JU
山西省长治市屯留县西洼,山西省 长治市 屯留县,PROVINCE CITY AREA
山东省济宁市任城区安居镇镇驻地汪东村,山东省 济宁市 任城区 安居镇镇 驻地汪东村,PROVINCE CITY AREA TOWN VILLAGE
浙江省金华市东阳市西门菜场,浙江省 金华市 东阳市 西门菜场,PROVINCE CITY AREA VILLAGE
广东省云浮市郁南县平台镇新乐管理区皮旦,广东省 云浮市 郁南县 平台镇,PROVINCE CITY AREA TOWN
湖北省十堰市竹溪县蒋家堰镇,湖北省 十堰市 竹溪县 蒋家堰镇,PROVINCE CITY AREA TOWN
广东省惠州市龙门县平陵镇光镇乡泉坑村,广东省 惠州市 龙门县 平陵镇光镇乡 泉坑村,PROVINCE CITY AREA TOWN VILLAGE
浙江省衢州市常山县天马路,浙江省 衢州市 常山县 天马路,PROVINCE CITY AREA ROAD
湖南省衡阳市祁东县步云桥花山村,湖南省 衡阳市 祁东县 步云桥花山村,PROVINCE CITY AREA VILLAGE
广东省清远市连州市九陂镇高相村委会朱屋巷,广东省 清远市 连州市 九陂镇 高相村 委会朱屋巷,PROVINCE CITY AREA TOWN VILLAGE XIANG
湖南省怀化市溆浦县谭家湾乡畔里村,湖南省 怀化市 溆浦县 谭家湾乡 畔里村,PROVINCE CITY AREA TOWN VILLAGE
江西省景德镇市乐平市东门口,江西省 景德镇市 乐平市,PROVINCE CITY AREA
北京市西城区西长安街,北京市 西城区 西长安街,PROVINCE AREA STREET
辽宁省沈阳市和平区香港路,辽宁省 沈阳市 和平区 香港路,PROVINCE CITY AREA ROAD
山东省临沂市沂水县马站镇朱江联小,山东省 临沂市 沂水县 马站镇,PROVINCE CITY AREA TOWN
湖南省益阳市桃江县牛田镇杉树仑村,湖南省 益阳市 桃江县 牛田镇 杉树仑村,PROVINCE CITY AREA TOWN VILLAGE
江西省赣州市瑞金市冈面乡渡头村,江西省 赣州市 瑞金市 冈面乡 渡头村,PROVINCE CITY AREA TOWN VILLAGE
甘肃省酒泉市肃州区丰乐乡,甘肃省 酒泉市 肃州区 丰乐乡,PROVINCE CITY AREA TOWN
云南省文山壮族苗族自治州马关县渔水巷,云南省 文山壮族苗族自治州马关县 渔水巷,PROVINCE AREA XIANG
四川省广安市岳池县苟角镇朱家坝村,四川省 广安市 岳池县 苟角镇 朱家坝村,PROVINCE CITY AREA TOWN VILLAGE
广东省茂名市茂南区新建路新建二巷,广东省 茂名市 茂南区 新建路 新建二巷,PROVINCE CITY AREA ROAD XIANG
河南省开封市顺河回族区白衣阁街,河南省 开封市 顺河回族区 白衣阁,PROVINCE CITY AREA GARDEN
四川省资阳市雁江区老君镇高扬村,四川省 资阳市 雁江区 老君镇 高扬村,PROVINCE CITY AREA TOWN VILLAGE
甘肃省庆阳市环县天池乡梁家河村,甘肃省 庆阳市 环县 天池乡 梁家河村,PROVINCE CITY AREA TOWN VILLAGE
黑龙江省鸡西市虎林市育林二街三巷,黑龙江省 鸡西市 虎林市 育林二街 三巷,PROVINCE CITY AREA STREET XIANG
浙江省金华市婺城区后丰路火车西站,浙江省 金华市 婺城区 后丰路,PROVINCE CITY AREA ROAD
浙江省杭州市萧山区蜀山街道曹家桥村,浙江省 杭州市 萧山区 蜀山街道曹家桥村,PROVINCE CITY AREA VILLAGE
江苏省徐州市新沂市新安镇安康路北九巷,江苏省 徐州市 新沂市 新安镇 安康路 北九巷,PROVINCE CITY AREA TOWN ROAD XIANG
四川省泸州市纳溪区合面镇太山村,四川省 泸州市 纳溪区 合面镇 太山村,PROVINCE CITY AREA TOWN VILLAGE
浙江省温州市龙湾区江一村江一路,浙江省 温州市 龙湾区 江一村 江一路,PROVINCE CITY AREA VILLAGE ROAD
云南省大理白族自治州洱源县宁湖路,云南省 大理白族自治州洱源县 宁湖路,PROVINCE AREA ROAD
广东省潮州市饶平县汫洲镇汫南居委舍记巷十七横,广东省 潮州市 饶平县 汫洲镇 汫南居委舍记巷,PROVINCE CITY AREA TOWN XIANG
四川省达州市宣汉县清溪镇三包村,四川省 达州市 宣汉县 清溪镇 三包村,PROVINCE CITY AREA TOWN VILLAGE
江苏省无锡市江阴市澄江镇徐家村路,江苏省 无锡市 江阴市 澄江镇 徐家村,PROVINCE CITY AREA TOWN VILLAGE
山西省吕梁市孝义市柱朴镇贺家庄,山西省 吕梁市 孝义市 柱朴镇,PROVINCE CITY AREA TOWN
四川省泸州市合江县石龙乡,四川省 泸州市 合江县 石龙乡,PROVINCE CITY AREA TOWN
河北省石家庄市鹿泉市获鹿镇杜家庄村,河北省 石家庄市 鹿泉市 获鹿镇 杜家庄村,PROVINCE CITY AREA TOWN VILLAGE
湖北省咸宁市通山县阳光自行车,湖北省 咸宁市 通山县,PROVINCE CITY AREA
陕西省汉中市城固县柳林镇新柳村,陕西省 汉中市 城固县 柳林镇 新柳村,PROVINCE CITY AREA TOWN VILLAGE
河南省信阳市光山县城关镇,河南省 信阳市 光山县 城关镇,PROVINCE CITY AREA TOWN
浙江省杭州市西湖区颐景园桦苑,浙江省 杭州市 西湖区 颐景园 桦苑,PROVINCE CITY AREA GARDEN YUAN
山东省临沂市费县朱田镇米湾一组,山东省 临沂市 费县 朱田镇 米湾一组,PROVINCE CITY AREA TOWN ZU
湖北省十堰市竹山县潘口乡曹坡村,湖北省 十堰市 竹山县 潘口乡 曹坡村,PROVINCE CITY AREA TOWN VILLAGE
贵州省安顺市普定县马官镇太平村,贵州省 安顺市 普定县 马官镇 太平村,PROVINCE CITY AREA TOWN VILLAGE
江苏省泰州市海陵区鲍徐镇鲍庄村,江苏省 泰州市 海陵区 鲍徐镇 鲍庄村,PROVINCE CITY AREA TOWN VILLAGE
浙江省嘉兴市嘉善县干窑镇范泾集镇范泾村,浙江省 嘉兴市 嘉善县 干窑镇范泾集镇 范泾村,PROVINCE CITY AREA TOWN VILLAGE
辽宁省大连市西岗区庆贺街,辽宁省 大连市 西岗区 庆贺街,PROVINCE CITY AREA STREET
上海市闵行区华美东路,上海市 闵行区 华美东路,PROVINCE AREA ROAD
山东省青岛市即墨市庄头街46胡同,山东省 青岛市 即墨市 庄头街46胡同,PROVINCE CITY AREA HUTONG
四川省南充市蓬安县中华乡正街,四川省 南充市 蓬安县 中华乡 正街,PROVINCE CITY AREA TOWN STREET
陕西省汉中市宁强县舒家坝乡松树沟村,陕西省 汉中市 宁强县 舒家坝乡 松树沟村,PROVINCE CITY AREA TOWN VILLAGE
江西省九江市庐山区威家路,江西省 九江市 庐山区 威家路,PROVINCE CITY AREA ROAD
四川省成都市锦江区成龙大道一段,四川省 成都市 锦江区 成龙大道,PROVINCE CITY AREA DADAO
湖北省武汉市汉阳区朱家亭街,湖北省 武汉市 汉阳区 朱家亭街,PROVINCE CITY AREA STREET
浙江省台州市仙居县城关镇下洋底村,浙江省 台州市 仙居县 城关镇 下洋底村,PROVINCE CITY AREA TOWN VILLAGE
辽宁省营口市大石桥市兴雅居小区,辽宁省 营口市 大石桥市 兴雅居小区,PROVINCE CITY AREA XIAOQU
福建省龙岩市永定县凤城镇下坑,福建省 龙岩市 永定县 凤城镇,PROVINCE CITY AREA TOWN
福建省厦门市同安区大同镇同新路单号,福建省 厦门市 同安区 大同镇 同新路 单号,PROVINCE CITY AREA TOWN ROAD NUM
山东省青岛市平度市新河镇院后刘家村,山东省 青岛市 平度市 新河镇 院后刘家村,PROVINCE CITY AREA TOWN VILLAGE
海南省文昌市铺前镇大洋村,海南省 文昌市 铺前镇 大洋村,PROVINCE CITY TOWN VILLAGE
浙江省舟山市定海区金塘镇大丰新丰社区小柏树湾,浙江省 舟山市 定海区 金塘镇,PROVINCE CITY AREA TOWN
福建省福州市罗源县鉴江镇呈家洋村,福建省 福州市 罗源县 鉴江镇 呈家洋村,PROVINCE CITY AREA TOWN VILLAGE
山东省济宁市邹城市看庄镇西郭村,山东省 济宁市 邹城市 看庄镇 西郭村,PROVINCE CITY AREA TOWN VILLAGE
广东省佛山市禅城区汾江中路上沙东街桂善里,广东省 佛山市 禅城区 汾江中路上沙东街桂善里,PROVINCE CITY AREA VILLAGE
四川省广安市武胜县金牛镇红旗村,四川省 广安市 武胜县 金牛镇 红旗村,PROVINCE CITY AREA TOWN VILLAGE
河南省焦作市温县祥云镇张寺村,河南省 焦作市 温县 祥云镇 张寺村,PROVINCE CITY AREA TOWN VILLAGE
广东省肇庆市四会市邓村镇光荣村委会,广东省 肇庆市 四会市 邓村镇 光荣村,PROVINCE CITY AREA TOWN VILLAGE
贵州省黔南布依族苗族自治州惠水县和平镇高旺村,贵州省 黔南布依族苗族自治州惠水县 和平镇 高旺村,PROVINCE AREA TOWN VILLAGE
四川省遂宁市安居区玉丰镇天星村,四川省 遂宁市 安居区 玉丰镇 天星村,PROVINCE CITY AREA TOWN VILLAGE
广东省广州市白云区西槎路横？村新南二路,广东省 广州市 白云区 西槎路横？村 新南二路,PROVINCE CITY AREA VILLAGE ROAD
贵州省安顺市西秀区华西欢喜岭村,贵州省 安顺市 西秀区 华西欢喜岭村,PROVINCE CITY AREA VILLAGE
河北省沧州市献县陌南镇龙驹,河北省 沧州市 献县 陌南镇,PROVINCE CITY AREA TOWN
江苏省徐州市丰县常店镇常庄村,江苏省 徐州市 丰县 常店镇 常庄村,PROVINCE CITY AREA TOWN VILLAGE
广东省江门市恩平市恩城镇石湾街十巷,广东省 江门市 恩平市 恩城镇 石湾街 十巷,PROVINCE CITY AREA TOWN STREET XIANG
陕西省宝鸡市凤翔县唐村乡会山,陕西省 宝鸡市 凤翔县 唐村乡,PROVINCE CITY AREA TOWN
山东省烟台市莱阳市中荆镇光山村,山东省 烟台市 莱阳市 中荆镇 光山村,PROVINCE CITY AREA TOWN VILLAGE
重庆市万盛区万东镇新华村,重庆市 万盛区 万东镇 新华村,PROVINCE AREA TOWN VILLAGE
江苏省扬州市江都市新区浦江路江源公司宿舍,江苏省 扬州市 江都市 新区浦江路 江源公司宿舍,PROVINCE CITY AREA ROAD SUSHE
四川省泸州市合江县实录乡农民村,四川省 泸州市 合江县 实录乡 农民村,PROVINCE CITY AREA TOWN VILLAGE
湖北省恩施土家族苗族自治州利川市文斗镇农科村,湖北省 恩施土家族苗族自治州利川市 文斗镇 农科村,PROVINCE CITY TOWN VILLAGE
贵州省铜仁地区铜仁市六龙山乡甘溪坪村,贵州省 铜仁地区铜仁市 六龙山乡 甘溪坪村,PROVINCE CITY TOWN VILLAGE
山东省烟台市龙口市屺母岛路,山东省 烟台市 龙口市 屺母岛路,PROVINCE CITY AREA ROAD
河南省濮阳市华龙区乜村大街,河南省 濮阳市 华龙区 乜村 大街,PROVINCE CITY AREA VILLAGE STREET
广东省广州市天河区林和东路紫荆二街,广东省 广州市 天河区 林和东路紫荆二街,PROVINCE CITY AREA STREET
山东省枣庄市山亭区贾庄村,山东省 枣庄市 山亭区 贾庄村,PROVINCE CITY AREA VILLAGE
河南省濮阳市清丰县纸房乡大屯村,河南省 濮阳市 清丰县 纸房乡 大屯村,PROVINCE CITY AREA TOWN VILLAGE
四川省资阳市乐至县蟠龙镇秦蔡沟村,四川省 资阳市 乐至县 蟠龙镇 秦蔡沟村,PROVINCE CITY AREA TOWN VILLAGE
山东省聊城市东昌府区张炉集镇米楼村,山东省 聊城市 东昌府区 张炉集镇 米楼村,PROVINCE CITY AREA TOWN VILLAGE
山东省滨州市阳信县阳信镇翟家村,山东省 滨州市 阳信县 阳信镇 翟家村,PROVINCE CITY AREA TOWN VILLAGE
福建省福州市连江县江南乡南塘村爱民路,福建省 福州市 连江县 江南乡 南塘村 爱民路,PROVINCE CITY AREA TOWN VILLAGE ROAD
浙江省绍兴市上虞市东关永兴新村,浙江省 绍兴市 上虞市 东关永兴新村,PROVINCE CITY AREA VILLAGE
河北省秦皇岛市抚宁县石门寨镇秋子峪村,河北省 秦皇岛市 抚宁县 石门寨镇 秋子峪村,PROVINCE CITY AREA TOWN VILLAGE
湖南省岳阳市湘阴县凤南乡马家村,湖南省 岳阳市 湘阴县 凤南乡 马家村,PROVINCE CITY AREA TOWN VILLAGE
